Cluster,Cluster.1,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,bin_frac_05,n_members,rh,e_rh,t_relax,e_t_relax,tau,e_tau,bin_frac_ref,bin_frac_ref_05,n_systems,bin_frac_corr,e_bin_frac,bin_frac_05_corr,e_bin_frac_05
LP_0782,LP_0782,153.9768,-59.0316,3.152,0.111,8.256,0.177,0.0,0.037,1.882,0.111,100,-2.36565,0.57394,1.47961,0.2507,0.13212,0.03429,1.84835,0.16012,346,69,0.7,0.59647,0.25618,2.31626,1.69403,0.553,0.02196,0.45,170.0,1.92927948892242,0.2446029054216199,11.89453596340861,2.554129042741456,15.158369745622933,6.982937807048006,0.5308044715997874,0.3683770720480417,100,0.6266799999999999,0.06523478826515804,0.41523000000000004,0.0547425529181824
LP_1406,LP_1406,110.3253,-11.7901,2.597,0.155,8.646,0.314,-0.172,0.047,1.535,0.13,74,-2.44047,0.72917,2.14326,0.44477,0.05583,0.0343,1.61517,0.13508,270,54,0.527027027027027,0.60009,0.21581,1.97336,2.11068,0.32661,0.16022,0.3783783783783784,113.0,2.102170550751191,0.2425778908374509,11.270785016226467,2.253043732413683,39.26863760824433,29.45688227631062,0.4881528444580766,0.2975430058775986,74,0.5202162162162162,0.058430797827515875,0.35191891891891897,0.05946812192029495
LP_1540,LP_1540,170.2306,-59.3058,2.454,0.076,9.161,0.026,-0.008,0.039,0.814,0.064,283,-1.52291,0.58676,1.8803,0.27697,-0.05422,0.03897,1.72791,0.0789,934,186,0.6501766784452296,0.74085,0.27909,1.28659,4.00261,0.47152,0.0,0.4275618374558304,467.0,4.014687538558207,0.3191866960298217,48.1639253665769,7.482756687159552,30.0800203164115,5.008198937200973,0.5455534665187389,0.37219117014323394,283,0.6005724381625441,0.040386396647577406,0.40236042402826866,0.0331228677802277
LP_1614,LP_1614,241.5615,-52.1413,2.121,0.073,7.804,0.337,0.152,0.036,3.276,0.066,168,-2.26897,0.51494,1.52177,0.20429,0.14211,0.03499,1.97564,0.17788,818,163,0.7202380952380952,0.71939,0.27463,,,,,0.5059523809523809,289.0,1.6882727592341893,0.1365900895477853,9.562793240122271,1.5015263364453884,6.65909535967102,5.271992702434922,0.542401341225793,0.3549612379711792,168,0.638345238095238,0.06024051451363355,0.43331547619047617,0.057900434096231225
LP_1800,LP_1800,337.8983,57.9894,1.329,0.03,8.277,0.112,0.038,0.039,1.761,0.065,330,-1.50772,0.30855,1.95751,0.26948,-0.0607,0.03302,1.79897,0.06764,1017,203,0.4848484848484848,0.59237,0.26208,1.59269,7.07206,0.33657,0.0,0.2909090909090909,490.0,3.658807362859237,0.2756992151386608,41.751472326778114,6.295494446927762,4.532399729125914,1.3539903508665938,0.528682399428343,0.35188153384058046,330,0.5077272727272728,0.030091953112018,0.3227363636363636,0.030499472104409172
LP_1809,LP_1809,334.7117,57.426,2.596,0.148,8.338,0.292,-0.016,0.055,2.857,0.078,107,-2.35229,0.80745,1.64741,0.2892,0.14572,0.04083,1.88818,0.23325,487,97,0.6822429906542056,0.67329,0.25232,,,,,0.5046728971962616,180.0,2.1603683222844228,0.3768861054639564,12.410808504620752,3.474924847202918,17.54688078171826,12.779821748558488,0.5369687410948101,0.32274111425054053,107,0.6175794392523365,0.06018336081263723,0.41966355140186906,0.07034003206602314
LP_198,LP_198,112.1278,-20.1067,2.84,0.065,8.441,0.275,-0.127,0.038,1.177,0.06,403,-2.46302,0.39623,2.02839,0.19323,0.02045,0.02096,1.99573,0.0833,916,183,0.6401985111662531,0.67594,0.25924,0.90623,10.18503,0.27739,0.0,0.4540942928039702,661.0,8.895209064332985,0.8155938411390249,212.89082811898083,36.1874887242994,1.2967105631612807,0.8501613935855753,0.4673112138429294,0.288038561480106,403,0.5569032258064516,0.05505029525833416,0.3720794044665013,0.05317369723670965
LP_1994,LP_1994,191.049,-58.08,1.812,0.04,8.824,0.039,0.04,0.045,1.461,0.047,269,-2.09661,0.57105,1.90693,0.21737,0.03419,0.02963,1.85068,0.12203,638,127,0.5947955390334573,0.68505,0.24456,1.35616,5.11202,0.14935,0.1532,0.449814126394052,429.0,3.3209203008872503,0.3043261052369815,40.93934790987547,6.947764666895592,16.287674407553848,3.1272860581552324,0.500234257643692,0.32844982875085577,269,0.5504721189591079,0.03995993501342951,0.39408178438661706,0.04655373973663667
LP_2000,LP_2000,319.0494,57.4778,1.313,0.016,8.157,0.083,0.154,0.045,1.783,0.036,242,-2.51086,0.57157,1.69984,0.2373,0.00279,0.02986,1.82018,0.10434,654,130,0.5537190082644629,0.79598,0.27888,1.03595,7.53784,0.40228,0.0,0.4173553719008264,376.0,4.225959967929375,0.4910904493840754,52.21186156542701,10.476610868196358,2.749355013045905,0.7618616573975079,0.5263065641419201,0.332622442117227,242,0.5434710743801652,0.032681549602016705,0.3796735537190083,0.039681030162244786
LP_2059,LP_2059,153.2595,-60.9018,2.149,0.05,7.996,0.076,-0.107,0.038,0.762,0.045,352,-2.26518,0.33068,2.23266,0.24096,-0.07059,0.02158,1.64918,0.05781,607,121,0.4886363636363636,0.65424,0.26375,1.2405,8.77628,0.28505,0.0,0.3153409090909091,524.0,13.536455355830206,0.7391230666613009,406.1028455351511,52.38949038779516,0.2439854721005654,0.0530443584700928,0.49992127752075655,0.3337976010549405,352,0.4943124999999999,0.026745999838271105,0.3254857954545454,0.02524321870286368
LP_2068,LP_2068,283.9673,-5.092,1.831,0.033,8.27,0.061,0.13,0.033,2.17,0.047,261,-1.63468,0.33261,2.03444,0.31429,0.00439,0.03326,1.87605,0.08128,850,170,0.6245210727969349,0.71792,0.25462,1.44638,3.01064,0.30296,6e-05,0.4291187739463601,424.0,2.847564497953204,0.2323944844776175,27.89739957903908,4.409734837946353,6.674769565482937,1.4114321821462883,0.5856708770961078,0.4203324785798169,261,0.6076551724137931,0.03199026334483439,0.42713409961685816,0.030696416405715434
LP_2094,LP_2094,175.5312,-61.9362,1.614,0.028,8.334,0.114,0.042,0.03,0.876,0.038,204,-1.34126,0.42145,1.98271,0.3105,-0.0768,0.04258,1.6351,0.08284,569,113,0.4754901960784313,0.51579,0.26986,1.31522,3.14606,0.25783,0.00182,0.2549019607843137,301.0,2.341363469222358,0.2128389884799814,19.337908601466232,3.2619102673111127,11.158106357939149,3.481548547380815,0.5099970373131777,0.27349868473774785,204,0.49460294117647063,0.03632424054647483,0.26471078431372547,0.030767018152216937
LP_2123,LP_2123,297.9696,22.1076,1.547,0.076,8.128,0.057,0.046,0.088,2.127,0.051,90,-1.80949,0.53363,2.19583,0.35287,0.06535,0.03729,1.69695,0.15618,305,61,0.7444444444444445,0.66876,0.21728,1.37447,1.60534,0.33877,0.04885,0.5888888888888889,157.0,1.5294049673818897,0.2865508679148483,8.416732883787152,2.510731845236825,15.953517590232476,5.199236570077527,0.5323961287327065,0.3607210511905325,90,0.6469333333333331,0.075288782485677,0.4812555555555556,0.08293379770092163
LP_2219,LP_2219,130.8037,-45.8155,1.416,0.018,8.031,0.071,0.043,0.003,1.303,0.046,568,-2.08796,0.21571,2.75982,0.25552,-0.10916,0.01575,1.88295,0.03955,1444,288,0.6549295774647887,0.81731,0.23504,1.33882,8.34605,0.19243,5e-05,0.5404929577464789,940.0,9.895407508400783,0.6369119266338062,266.1189955779554,36.93777659784396,0.4035748782264728,0.08655038294548,0.43650103047108374,0.26058515033570606,568,0.5467711267605634,0.06671303727970938,0.40627640845070423,0.0833994768513361
LP_2220,LP_2220,127.4473,-41.3655,1.288,0.012,8.705,0.063,-0.1,0.057,1.057,0.106,182,-2.43741,0.65172,2.07723,0.44575,-0.05413,0.03481,1.62968,0.09004,365,73,0.4230769230769231,0.66893,0.23205,1.14592,6.25056,0.31549,0.00017,0.3021978021978022,259.0,4.4808261493602535,0.7340979988972793,56.78425049003572,15.065633715181702,8.928368410245534,2.699772937597253,0.554595570338731,0.35284235331896163,182,0.48993406593406597,0.051697093239705054,0.33068681318681314,0.03699312098015929
LP_2238,LP_2238,167.7031,-56.8407,1.146,0.012,8.712,0.15,-0.105,0.05,0.44,0.081,133,-1.78523,0.55639,2.24481,0.32887,-0.14213,0.03558,1.35126,0.0678,288,57,0.4285714285714285,0.57248,0.24884,1.39612,3.76206,0.27034,0.01761,0.2781954887218045,190.0,2.194828988642469,0.3045816049502757,17.226721808212307,3.9704784080614015,29.908687811754,12.418965925591504,0.6495789782341151,0.47548568921203577,133,0.541360902255639,0.07719077919514852,0.3828721804511278,0.06819622771411706
LP_2253,LP_2253,307.5172,45.9047,1.384,0.023,8.045,0.144,0.027,0.073,1.611,0.106,143,-1.61895,0.27915,2.04853,0.27623,-0.05746,0.02979,1.54888,0.0668,384,76,0.6573426573426573,0.67567,0.25048,1.14228,3.62339,0.28139,0.00562,0.4615384615384615,237.0,2.2343162941139028,0.2732961737682874,18.18549619827825,3.790981747346109,6.099227665657064,2.388815227402295,0.5356655247771487,0.3421202229107764,143,0.6001258741258741,0.05191461926822248,0.40619580419580414,0.054387014614885945
LP_2312,LP_2312,223.1395,-61.5089,1.025,0.01,8.162,0.216,0.042,0.097,1.753,0.105,65,-1.28212,0.43324,1.38123,0.45851,-0.01302,0.07099,1.43901,0.0995,198,39,0.7538461538461538,0.59191,0.23315,1.05747,1.75333,0.13961,0.89601,0.4923076923076923,114.0,2.189776495886469,0.2736858566452104,14.083959428559352,2.982549541327811,10.310393358867277,5.573447844819329,0.44162231873712565,0.22573359641017585,65,0.6069230769230769,0.10090365486374205,0.36804615384615386,0.0969563127950194
LP_2339,LP_2339,290.6811,18.6803,1.034,0.008,7.948,0.232,0.156,0.047,2.652,0.039,105,-1.81816,0.41105,1.99936,0.30623,-0.03752,0.03485,1.49492,0.09743,244,48,0.6857142857142857,0.75774,0.232,1.07296,1.7267,0.11662,0.83503,0.5619047619047619,177.0,2.614713564134797,0.3363705709659351,23.047562634961377,4.991882838153811,3.8492400523611754,2.218848355975826,0.48955063001269206,0.28731509520596665,105,0.5965523809523808,0.07165774500935033,0.4277238095238095,0.09118553911669178
LP_589,LP_589,119.8153,-19.1332,2.826,0.06,8.702,0.043,-0.117,0.033,0.268,0.036,177,-2.00137,0.43719,1.84549,0.29421,-0.00786,0.03106,1.61271,0.07516,524,104,0.5028248587570622,0.54844,0.26163,1.72323,6.09595,0.38861,0.0,0.288135593220339,266.0,3.347239404410903,0.411269091346273,31.24603543835616,6.540446640496896,16.114063807590487,3.7313167171306056,0.5112349301766715,0.27454459020827543,177,0.5084745762711866,0.03758170159482839,0.28529943502824856,0.034158642843378426
LP_597,LP_597,282.1025,8.7248,2.004,0.085,8.795,0.306,0.119,0.053,2.942,0.115,273,-1.65711,0.50971,2.01175,0.21201,0.08153,0.03329,1.95597,0.12821,1099,219,0.6923076923076923,0.75059,0.24354,1.86324,3.96317,0.37119,0.00083,0.5531135531135531,462.0,3.230065921831752,0.2993086879485658,31.76550714118872,5.432454402996593,19.63560136817881,14.23676541492051,0.5237168977087968,0.3459011333515735,273,0.6083040293040292,0.056247369265720416,0.4538021978021978,0.06636866430196622
LP_658,LP_658,95.3039,-3.3948,1.4,0.02,9.013,0.02,-0.103,0.039,0.811,0.07,184,-2.43328,1.20394,1.38765,0.34301,0.02797,0.05139,1.75464,0.20283,420,84,0.3804347826086957,0.61771,0.25245,1.40906,10.08106,0.2298,0.01253,0.2554347826086957,254.0,4.287023725906297,0.5910365771091615,48.78749696769377,11.206911956687868,21.11988079904816,4.947953167321151,0.5052576670056295,0.3137975582152199,184,0.4434673913043478,0.04980466369288064,0.2855,0.03569768652577521
LP_866,LP_866,261.7528,-39.4088,2.104,0.171,9.521,0.154,0.099,0.047,2.261,0.159,322,-0.0,3.57729,1.80559,0.19638,0.08157,0.09512,1.92579,0.44198,1219,243,0.8385093167701864,0.74961,0.25915,0.88664,3.84359,0.30659,1e-05,0.6242236024844721,592.0,2.764655744930192,0.2621048407341323,29.216010738639483,5.073645074775394,113.60019700214092,44.85374328498487,0.4844430681029814,0.3003128223516779,322,0.6638105590062112,0.10425431495974025,0.4619472049689441,0.09743983922723748
LP_930,LP_930,102.8405,-1.8162,2.276,0.064,9.2,0.031,0.032,0.062,1.046,0.08,189,-2.68346,1.22739,1.45169,0.21666,0.09635,0.03252,1.94545,0.21472,508,101,0.6349206349206349,0.66946,0.27641,1.27149,3.77931,0.21754,0.04501,0.4497354497354497,309.0,3.1126652633109826,0.2710899079240859,32.0294693754629,5.257980088933777,49.48234308481126,8.857734606792564,0.5143380069256854,0.27603901971414635,189,0.5793227513227514,0.04828211486766959,0.3692433862433862,0.06162013837891236
Loden_1194,Loden_1194,211.9608,-59.7101,0.717,0.004,8.373,0.069,-0.027,0.027,0.764,0.046,74,-1.62097,0.23324,1.53701,0.21373,-0.12791,0.02841,1.25088,0.03869,140,28,0.4729729729729729,0.57899,0.28901,1.17223,3.68476,0.15288,0.74572,0.2567567567567567,109.0,2.889088430082116,0.3477770339961145,24.55759864702343,5.06883241796161,9.612007538313122,2.503659854852071,0.5699779445265397,0.3542669511020796,74,0.5272702702702702,0.06374257421903369,0.3123378378378378,0.05756479599599849
Loden_372,Loden_372,172.7549,-58.4947,1.665,0.041,8.149,0.105,0.092,0.058,1.087,0.06,122,-1.57461,0.44531,1.69097,0.32144,-0.06824,0.04789,1.51209,0.10537,380,76,0.5163934426229508,0.56169,0.24657,1.31906,2.23618,0.31148,0.00512,0.2868852459016393,185.0,2.073607260058986,0.2366471749365015,13.492628153748775,2.674957491923943,10.444879843741315,3.2657212772385544,0.5503128337447376,0.3840846293929605,122,0.5367622950819673,0.046151972616284065,0.3350163934426229,0.048366651749326715
Loden_46,Loden_46,155.9499,-54.6193,1.093,0.006,8.915,0.062,-0.119,0.063,0.483,0.135,115,-1.22062,0.28075,2.1135,0.24812,-0.14511,0.02863,1.46389,0.04183,288,57,0.6521739130434783,0.64408,0.22643,1.39664,11.38536,0.37078,0.00061,0.4782608695652174,190.0,8.430128654381198,1.566975194711368,129.6740015847669,38.36502267824755,6.34084427023389,2.0829662988279294,0.42941773459383004,0.2784993079880999,115,0.5477913043478261,0.07629261176771604,0.38714782608695647,0.07192264705020235
Lynga_2,Lynga_2,216.1662,-61.3541,0.918,0.007,8.05,0.121,-0.05,0.035,1.026,0.031,184,-1.63821,0.24439,2.20183,0.28387,-0.11656,0.02656,1.478,0.05347,367,73,0.4456521739130434,0.52125,0.2357,1.14813,2.67798,0.18669,0.07066,0.2445652173913043,266.0,2.24510470129369,0.206965927002278,20.50936754488127,3.493350869847798,5.470760869864067,1.7864965251012752,0.553668346426617,0.35225492484477633,184,0.5001032608695652,0.04737595755797245,0.2995163043478261,0.04317463419198804
Majaess_65,Majaess_65,87.4379,27.076,0.926,0.007,8.054,0.093,-0.048,0.04,0.808,0.044,42,-1.36637,0.37261,1.74219,0.33846,-0.12513,0.04491,1.13657,0.06845,98,19,0.5,0.75524,0.25997,0.89613,1.09049,0.32212,0.20351,0.4047619047619047,63.0,1.5299719450751983,0.2454016750136367,7.648573393861704,1.9839570548988097,14.805380100612696,4.979955374257994,0.6022521435085978,0.39167464059105267,42,0.5619999999999998,0.08148697432183247,0.4047619047619049,0.07573916789051807
Mamajek_4,Mamajek_4,276.3936,-50.8305,0.442,0.01,8.772,0.041,-0.006,0.056,0.335,0.073,358,-1.41258,0.48485,1.1877,0.28847,-0.2,0.05949,1.67714,0.06668,506,101,0.5810055865921788,0.65835,0.21797,1.13138,9.13369,0.15691,0.05908,0.4245810055865922,566.0,10.968064124242034,0.8272274464572086,345.42839066552506,52.11209100006967,1.7125449157080943,0.3047747708120251,0.46562312266380185,0.32490599993888797,358,0.5251005586592179,0.04217550044562871,0.3760167597765363,0.03833280547744926
Markarian_38,Markarian_38,273.8232,-19.007,1.662,0.048,7.164,0.161,0.031,0.071,1.061,0.048,45,-1.07992,0.33787,1.3864,0.45722,0.04738,0.08198,1.27647,0.1357,156,31,0.6,0.56932,0.2665,0.96027,1.22598,0.27143,0.54388,0.4,72.0,1.1508999667376398,0.5205663803206221,4.340547006011674,2.97633667051364,3.360899578451481,2.619825950712093,0.6104937017940449,0.38921695112887433,45,0.622222222222222,0.07302967433402215,0.4000000000000001,0.07302967433402215
Melotte_72,Melotte_72,114.6221,-10.7028,2.578,0.089,9.097,0.026,0.066,0.063,0.23,0.016,254,-2.07399,0.89093,1.53963,0.24018,0.03461,0.04027,1.87696,0.14952,709,141,0.6811023622047244,0.61879,0.25922,1.40568,2.65316,0.2016,0.0135,0.468503937007874,427.0,2.169840764467592,0.2577799329109879,20.43372069841502,4.169852338791854,61.18606829713091,13.01229437729906,0.5173731941432909,0.3460614002742261,254,0.5975551181102362,0.05532826224165401,0.4108464566929135,0.0469886477412897
NGC_1027,NGC_1027,40.6822,61.6262,1.069,0.004,8.104,0.129,-0.038,0.047,1.486,0.062,472,-1.98202,0.26015,2.12128,0.21508,-0.07511,0.02112,1.84859,0.0522,879,175,0.4364406779661017,0.60122,0.2498,1.07895,4.1938,0.1914,0.00029,0.2860169491525424,678.0,3.311925308595644,0.1789104825535942,50.41412672078374,6.470918943377787,2.520273954650755,0.8155100354974977,0.4608478216131673,0.2820980816231978,472,0.449103813559322,0.023810928904555384,0.28601694915254233,0.020800263502141147
NGC_103,NGC_103,6.3188,61.3254,2.984,0.064,7.996,0.142,-0.123,0.035,1.723,0.041,284,-1.70461,0.46628,1.35401,0.21346,0.05924,0.04652,1.86863,0.14168,841,168,0.5633802816901409,0.61247,0.28788,1.26976,2.53467,0.36559,0.00029,0.3556338028169014,444.0,2.329237544412124,0.1514886964432132,21.533799556511525,3.006535578557706,4.601287117456959,1.635892125754044,0.5946119845759863,0.4305770216591309,284,0.5791936619718311,0.030562299976359585,0.39499295774647886,0.035638134707795296
NGC_1220,NGC_1220,47.9197,53.3459,2.493,0.049,7.553,0.224,-0.113,0.027,2.477,0.028,67,-1.39851,0.53196,0.98566,0.24078,0.15086,0.07625,1.57179,0.21543,255,51,0.5373134328358209,0.55643,0.28432,0.83934,0.71392,0.41538,0.80054,0.2985074626865671,103.0,0.6731159074457611,0.1509330729741551,1.9631208539906877,0.6888523615196002,18.199227899069715,11.353115946222742,0.4579957498579323,0.24728930630917037,67,0.5072985074626866,0.0644693116166375,0.28382089552238804,0.05717332600189622
NGC_129,NGC_129,7.5498,60.2434,1.723,0.026,7.963,0.038,0.002,0.052,1.854,0.026,720,-1.78925,0.29213,1.95467,0.22697,-0.0136,0.02755,2.11429,0.076,1577,315,0.5402777777777777,0.64511,0.25841,1.47708,7.99223,0.26603,0.0,0.3847222222222222,1109.0,5.363031583397711,0.3256060190384007,116.61883138850024,15.762241841880869,0.7874650993751405,0.1267898545950414,0.4533885743386357,0.2809213448699732,720,0.4989722222222222,0.030606849132511202,0.3348125,0.03390609534283566
NGC_1342,NGC_1342,52.868,37.3958,0.636,0.003,8.605,0.095,-0.005,0.028,1.263,0.045,478,-2.19537,0.29145,2.23749,0.22305,-0.12632,0.01866,1.77302,0.04236,925,185,0.5543933054393305,0.76295,0.24836,1.3375,3.08755,0.16905,0.00627,0.4456066945606695,743.0,2.873932110161348,0.1427895213902484,42.83413725723948,5.342124228872169,9.401777650077346,2.367378795448641,0.45290512715968784,0.27500219616920624,478,0.5047845188284519,0.03737999097787856,0.36100209205020917,0.053188305792276555
NGC_146,NGC_146,8.2509,63.3253,2.598,0.103,7.4,0.079,-0.093,0.048,1.849,0.03,221,-1.37353,0.29915,1.61288,0.28877,0.02819,0.05055,1.75552,0.10741,759,151,0.4751131221719457,0.59864,0.28875,1.03021,3.19602,0.13574,0.43671,0.253393665158371,326.0,3.87243007720464,0.5398148208143155,37.93977291042111,8.785115845191164,0.6620720786706737,0.194953550294807,0.5395105966032461,0.3513040222016988,221,0.5090723981900452,0.03823491851590548,0.3023574660633484,0.04033116575258309
NGC_1496,NGC_1496,61.1148,52.6597,1.529,0.033,8.544,0.116,-0.091,0.071,1.808,0.078,74,-1.34022,0.40556,2.07489,0.22709,0.03227,0.03214,1.51388,0.10585,199,39,0.6486486486486487,0.60376,0.18524,1.42121,1.22922,0.24603,0.32259,0.4864864864864865,122.0,0.9477717191453234,0.1199405391462968,4.206282868881541,0.8985665588976596,83.19582347095188,28.454664530035103,0.4404185592306021,0.22880246062026066,74,0.5554324324324323,0.08042352835148875,0.365418918918919,0.094190066968734
NGC_1502,NGC_1502,61.9603,62.3364,1.019,0.01,6.881,0.065,-0.17,0.093,2.236,0.045,212,-0.96185,0.10613,1.54638,0.24622,-0.16606,0.03875,1.64506,0.04263,728,145,0.75,0.64081,0.23954,1.43893,1.64039,0.26542,0.00086,0.5141509433962265,371.0,0.9200756384709528,0.1543691005108454,4.97378387848853,1.3461834772965409,1.5286677015231225,0.4727887331737733,0.5372522899098214,0.3495184628496041,212,0.6466462264150944,0.06758054260829105,0.43661792452830184,0.05842616246008687
NGC_1513,NGC_1513,62.4583,49.5031,1.352,0.019,8.23,0.186,-0.004,0.04,2.228,0.045,416,-1.98142,0.40837,1.9725,0.22591,0.00858,0.02915,1.99031,0.10046,850,170,0.5216346153846154,0.60387,0.24643,1.22565,2.70555,0.21609,0.00024,0.3341346153846153,633.0,2.18715697658506,0.1365065031847053,26.00558440321725,3.562342052433125,6.530303746035601,2.936379311187931,0.4947365861679358,0.3249825627831009,416,0.5097331730769231,0.025633600025959675,0.33185576923076915,0.02321132043912917
NGC_1528,NGC_1528,63.8535,51.2424,0.986,0.008,8.54,0.106,0.007,0.04,1.149,0.036,380,-1.55347,0.32434,2.10001,0.29775,-0.07429,0.03062,1.83518,0.06191,925,185,0.4526315789473684,0.59913,0.24428,1.08202,3.99146,0.22721,8e-05,0.3131578947368421,552.0,3.3823977913354115,0.2529583086966891,42.868452492075086,6.442310866256305,8.088392052795253,2.3183719748635814,0.5300604818452631,0.35362472302309145,380,0.49294473684210527,0.03365300851543965,0.33478157894736843,0.026305803569341493
